Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees East]	Latitude [degrees North]	Depth [m]	POC Flux [mol/m~^2/yr]
DBI1niA	27	B	1996-01-01T00:00	255.0000	-72.0000	1078.000	-0.00545
DBI1niA	27	B	1996-01-01T00:00	255.0000	-72.0000	1289.000	-0.00443
DBI1niA	27	B	1996-01-01T00:00	255.0000	-72.0000	1522.000	-0.00365
DBI1niA	27	B	1996-01-01T00:00	255.0000	-72.0000	1779.000	-0.00304
DBI1niA	27	B	1996-01-01T00:00	255.0000	-72.0000	2060.000	-0.00256
DBI1niA	27	B	1996-01-01T00:00	255.0000	-72.0000	2368.000	-0.00218
DBI1niA	27	B	1996-01-01T00:00	255.0000	-72.0000	2702.000	-0.00187
DBI1niA	27	B	1996-01-01T00:00	255.0000	-72.0000	3064.000	-0.00161
DBI1niA	27	B	1996-01-01T00:00	255.0000	-72.0000	3456.000	-0.00140
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	0.000	
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	61.000	
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	133.000	-0.21349
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	219.000	-0.11950
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	320.000	-0.07687
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	436.000	-0.05364
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	568.000	-0.03943
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	719.000	-0.02997
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	888.000	-0.02344
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	1078.000	-0.01871
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	1289.000	-0.01520
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	1522.000	-0.01253
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	1779.000	-0.01045
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	2060.000	-0.00881
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	2368.000	-0.00749
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	2702.000	-0.00642
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	3064.000	-0.00555
DBI1niA	28	B	1996-01-01T00:00	265.0000	-72.0000	3456.000	-0.00482
DBI1niA	29	B	1996-01-01T00:00	275.0000	-73.0000	0.000	
DBI1niA	29	B	1996-01-01T00:00	275.0000	-73.0000	61.000	
DBI1niA	29	B	1996-01-01T00:00	275.0000	-73.0000	133.000	-0.27867
DBI1niA	29	B	1996-01-01T00:00	275.0000	-73.0000	219.000	-0.15613
DBI1niA	29	B	1996-01-01T00:00	275.0000	-73.0000	320.000	-0.10050
DBI1niA	29	B	1996-01-01T00:00	275.0000	-73.0000	436.000	-0.07016
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	0.000	
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	61.000	
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	133.000	-0.37703
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	219.000	-0.21150
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	320.000	-0.13626
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	436.000	-0.09520
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	568.000	-0.07007
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	719.000	-0.05331
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	888.000	-0.04174
DBI1niA	30	B	1996-01-01T00:00	275.0000	-71.0000	1078.000	-0.03334
DBI1niA	31	B	1996-01-01T00:00	282.5000	-73.0000	0.000	
DBI1niA	31	B	1996-01-01T00:00	282.5000	-73.0000	61.000	
DBI1niA	31	B	1996-01-01T00:00	282.5000	-73.0000	133.000	-0.29554
DBI1niA	31	B	1996-01-01T00:00	282.5000	-73.0000	219.000	-0.16569
DBI1niA	32	B	1996-01-01T00:00	282.5000	-71.0000	0.000	
DBI1niA	32	B	1996-01-01T00:00	282.5000	-71.0000	61.000	
DBI1niA	32	B	1996-01-01T00:00	282.5000	-71.0000	133.000	-0.42831
DBI1niA	32	B	1996-01-01T00:00	282.5000	-71.0000	219.000	-0.24053
DBI1niA	32	B	1996-01-01T00:00	282.5000	-71.0000	320.000	-0.15510
DBI1niA	32	B	1996-01-01T00:00	282.5000	-71.0000	436.000	-0.10844
DBI1niA	32	B	1996-01-01T00:00	282.5000	-71.0000	568.000	-0.07986
DBI1niA	33	B	1996-01-01T00:00	302.5000	-73.0000	0.000	
DBI1niA	33	B	1996-01-01T00:00	302.5000	-73.0000	61.000	
DBI1niA	33	B	1996-01-01T00:00	302.5000	-73.0000	133.000	-0.69253
DBI1niA	33	B	1996-01-01T00:00	302.5000	-73.0000	219.000	-0.39273
DBI1niA	33	B	1996-01-01T00:00	302.5000	-73.0000	320.000	-0.25513
DBI1niA	33	B	1996-01-01T00:00	302.5000	-73.0000	436.000	-0.17946
DBI1niA	33	B	1996-01-01T00:00	302.5000	-73.0000	568.000	-0.13284
DBI1niA	34	B	1996-01-01T00:00	302.5000	-71.0000	0.000	
DBI1niA	34	B	1996-01-01T00:00	302.5000	-71.0000	61.000	
DBI1niA	34	B	1996-01-01T00:00	302.5000	-71.0000	133.000	-0.91444
DBI1niA	34	B	1996-01-01T00:00	302.5000	-71.0000	219.000	-0.51728
DBI1niA	34	B	1996-01-01T00:00	302.5000	-71.0000	320.000	-0.33541
DBI1niA	34	B	1996-01-01T00:00	302.5000	-71.0000	436.000	-0.23557
DBI1niA	34	B	1996-01-01T00:00	302.5000	-71.0000	568.000	-0.17414
DBI1niA	34	B	1996-01-01T00:00	302.5000	-71.0000	719.000	-0.13303
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	0.000	
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	61.000	
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	133.000	-0.61888
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	219.000	-0.35141
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	320.000	-0.22851
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	436.000	-0.16086
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	568.000	-0.11915
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	719.000	-0.09118
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	888.000	-0.07176
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	1078.000	-0.05758
DBI1niA	35	B	1996-01-01T00:00	307.5000	-73.0000	1289.000	-0.04701
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	0.000	
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	61.000	
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	133.000	-0.85008
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	219.000	-0.48156
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	320.000	-0.31258
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	436.000	-0.21973
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	568.000	-0.16255
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	719.000	-0.12426
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	888.000	-0.09769
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	1078.000	-0.07833
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	1289.000	-0.06389
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	1522.000	-0.05287
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	1779.000	-0.04426
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	2060.000	-0.03745
DBI1niA	36	B	1996-01-01T00:00	307.5000	-71.0000	2368.000	-0.03195
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	0.000	
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	61.000	
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	133.000	-0.56329
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	219.000	-0.32059
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	320.000	-0.20884
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	436.000	-0.14723
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	568.000	-0.10919
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	719.000	-0.08365
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	888.000	-0.06590
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	1078.000	-0.05293
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	1289.000	-0.04325
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	1522.000	-0.03584
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	1779.000	-0.03005
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	2060.000	-0.02546
DBI1niA	37	B	1996-01-01T00:00	315.0000	-73.0000	2368.000	-0.02175
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	0.000	
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	61.000	
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	133.000	-0.77335
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	219.000	-0.43936
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	320.000	-0.28582
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	436.000	-0.20127
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	568.000	-0.14913
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	719.000	-0.11415
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	888.000	-0.08986
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	1078.000	-0.07212
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	1289.000	-0.05889
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	1522.000	-0.04878
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	1779.000	-0.04087
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	2060.000	-0.03461
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	2368.000	-0.02955
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	2702.000	-0.02545
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	3064.000	-0.02207
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	3456.000	-0.01925
DBI1niA	38	B	1996-01-01T00:00	315.0000	-71.0000	3879.000	-0.01689
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	0.000	
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	61.000	
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	133.000	-0.53838
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	219.000	-0.30737
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	320.000	-0.20070
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	436.000	-0.14176
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	568.000	-0.10531
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	719.000	-0.08080
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	888.000	-0.06373
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	1078.000	-0.05125
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	1289.000	-0.04193
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	1522.000	-0.03478
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	1779.000	-0.02919
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	2060.000	-0.02475
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	2368.000	-0.02117
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	2702.000	-0.01825
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	3064.000	-0.01584
DBI1niA	39	B	1996-01-01T00:00	325.0000	-73.0000	3456.000	-0.01384
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	0.000	
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	61.000	
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	133.000	-0.65916
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	219.000	-0.37613
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	320.000	-0.24550
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	436.000	-0.17335
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	568.000	-0.12874
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	719.000	-0.09875
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	888.000	-0.07788
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	1078.000	-0.06262
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	1289.000	-0.05121
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	1522.000	-0.04248
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	1779.000	-0.03564
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	2060.000	-0.03022
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	2368.000	-0.02584
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	2702.000	-0.02227
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	3064.000	-0.01933
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	3456.000	-0.01689
DBI1niA	40	B	1996-01-01T00:00	325.0000	-71.0000	3879.000	-0.01483
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	0.000	
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	61.000	
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	133.000	-0.47737
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	219.000	-0.27346
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	320.000	-0.17902
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	436.000	-0.12671
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	568.000	-0.09430
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	719.000	-0.07247
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	888.000	-0.05724
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	1078.000	-0.04609
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	1289.000	-0.03775
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	1522.000	-0.03135
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	1779.000	-0.02634
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	2060.000	-0.02236
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	2368.000	-0.01914
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	2702.000	-0.01651
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	3064.000	-0.01435
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	3456.000	-0.01254
DBI1niA	41	B	1996-01-01T00:00	335.0000	-73.0000	3879.000	-0.01103
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	0.000	
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	61.000	
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	133.000	-0.52992
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	219.000	-0.30415
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	320.000	-0.19940
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	436.000	-0.14131
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	568.000	-0.10527
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	719.000	-0.08097
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	888.000	-0.06401
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	1078.000	-0.05158
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	1289.000	-0.04227
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	1522.000	-0.03513
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	1779.000	-0.02953
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	2060.000	-0.02508
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	2368.000	-0.02148
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	2702.000	-0.01854
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	3064.000	-0.01612
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	3456.000	-0.01410
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	3879.000	-0.01240
DBI1niA	42	B	1996-01-01T00:00	335.0000	-71.0000	4332.000	-0.01096
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	0.000	
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	61.000	
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	133.000	-0.44642
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	219.000	-0.25638
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	320.000	-0.16816
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	436.000	-0.11921
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	568.000	-0.08884
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	719.000	-0.06835
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	888.000	-0.05405
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	1078.000	-0.04357
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	1289.000	-0.03571
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	1522.000	-0.02969
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	1779.000	-0.02496
DBI1niA	43	B	1996-01-01T00:00	342.5000	-73.0000	2060.000	-0.02120
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	0.000	
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	61.000	
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	133.000	-0.44261
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	219.000	-0.25542
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	320.000	-0.16815
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	436.000	-0.11956
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	568.000	-0.08933
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	719.000	-0.06888
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	888.000	-0.05458
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	1078.000	-0.04408
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	1289.000	-0.03619
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	1522.000	-0.03014
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	1779.000	-0.02537
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	2060.000	-0.02159
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	2368.000	-0.01851
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	2702.000	-0.01601
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	3064.000	-0.01393
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	3456.000	-0.01220
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	3879.000	-0.01074
DBI1niA	44	B	1996-01-01T00:00	345.0000	-71.0000	4332.000	-0.00951
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	0.000	
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	61.000	
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	133.000	-0.07675
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	219.000	-0.04309
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	320.000	-0.02778
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	436.000	-0.01942
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	568.000	-0.01430
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	719.000	-0.01088
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	888.000	-0.00852
DBI1niA	45	B	1996-01-01T00:00	175.0000	-73.0000	1078.000	-0.00681
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	0.000	
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	61.000	
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	133.000	-0.14796
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	219.000	-0.08348
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	320.000	-0.05403
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	436.000	-0.03788
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	568.000	-0.02797
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	719.000	-0.02134
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	888.000	-0.01675
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	1078.000	-0.01341
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	1289.000	-0.01092
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	1522.000	-0.00903
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	1779.000	-0.00755
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	2060.000	-0.00638
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	2368.000	-0.00543
DBI1niA	46	B	1996-01-01T00:00	175.0000	-71.0000	2702.000	-0.00467
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	0.000	
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	61.000	
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	133.000	-0.41661
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	219.000	-0.23533
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	320.000	-0.15242
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	436.000	-0.10695
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	568.000	-0.07901
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	719.000	-0.06031
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	888.000	-0.04736
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	1078.000	-0.03793
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	1289.000	-0.03091
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	1522.000	-0.02555
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	1779.000	-0.02137
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	2060.000	-0.01807
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	2368.000	-0.01540
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	2702.000	-0.01324
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	3064.000	-0.01147
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	3456.000	-0.00999
DBI1niA	47	B	1996-01-01T00:00	185.0000	-68.0000	3879.000	-0.00875
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	0.000	
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	61.000	
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	133.000	-0.33005
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	219.000	-0.18541
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	320.000	-0.11959
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	436.000	-0.08363
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	568.000	-0.06160
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	719.000	-0.04690
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	888.000	-0.03674
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	1078.000	-0.02936
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	1289.000	-0.02388
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	1522.000	-0.01971
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	1779.000	-0.01645
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	2060.000	-0.01389
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	2368.000	-0.01182
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	2702.000	-0.01015
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	3064.000	-0.00878
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	3456.000	-0.00763
DBI1niA	48	B	1996-01-01T00:00	195.0000	-68.0000	3879.000	-0.00668
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	0.000	
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	61.000	
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	133.000	-0.20729
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	219.000	-0.11601
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	320.000	-0.07461
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	436.000	-0.05205
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	568.000	-0.03826
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	719.000	-0.02908
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	888.000	-0.02275
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	1078.000	-0.01815
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	1289.000	-0.01474
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	1522.000	-0.01215
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	1779.000	-0.01013
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	2060.000	-0.00854
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	2368.000	-0.00726
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	2702.000	-0.00623
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	3064.000	-0.00538
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	3456.000	-0.00468
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	3879.000	-0.00409
DBI1niA	49	B	1996-01-01T00:00	205.0000	-68.0000	4332.000	-0.00360
DBI1niA	50	B	1996-01-01T00:00	215.0000	-68.0000	0.000	
DBI1niA	50	B	1996-01-01T00:00	215.0000	-68.0000	61.000	
